Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,WEST NEW YORK 57TH GARAGE #1,440 57th St,Level 2,West New York,NJ,07093,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.786693,-74.016924,2025-12-10,321474,2025-12-10 02:53:53 UTC,,,,2023-12-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WEST NEW YORK 57TH GARAGE #2,440 57th St,Level 2,West New York,NJ,07093,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.786807,-74.01686,2025-12-10,321475,2025-12-10 02:54:13 UTC,,,,2023-12-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Malouf Chevrolet-Cadillac,1975 US Highway 1,,North Brunswick,NJ,08902,,866-816-7584,T,2025-11-30,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,,1,,EV Connect,https://www.evconnect.com,GPS,40.44998,-74.495744,2025-12-10,321520,2025-12-10 04:37:06 UTC,,,,2023-12-06,,,,,J1772COMBO,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,23 VREELAND RD TOWER 4,23 Vreeland Road,north side of back building,Florham Park,NJ,07932,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.786443,-74.368626,2025-12-10,322194,2025-12-10 02:54:20 UTC,,,,2023-12-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,330 Fairfield Rd LLC,330 Fairfield Road,,Fairfield,NJ,07004,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,40.88304458608641,-74.28442492883593,2025-12-10,322373,2025-12-10 00:49:26 UTC,,,,2023-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Raising Canes - Store 800,2014 Route 70 West,,Cherry Hill,NJ,08002,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,39.92112105109219,-75.03617618650784,2025-12-10,322375,2025-12-10 00:28:44 UTC,,,,2023-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Raising Canes - Store 908,800 Route 70 West,,Evesham,NJ,08053,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,39.89560493621936,-74.94150715767191,2025-12-10,322378,2025-12-10 00:55:49 UTC,,,,2023-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MDA II PHILLIPS STATION 1,34 Philips Pkwy,,Montvale,NJ,07645,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.049915,-74.056794,2025-12-10,322391,2025-12-10 02:53:18 UTC,,,,2023-12-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MDA II PHILLIPS STATION 2,32 Philips Pkwy,,Montvale,NJ,07645,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.049892,-74.05675,2025-12-10,322392,2025-12-10 02:53:18 UTC,,,,2023-12-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ShopRite Glassboro - Wakefern #554,201 William L. Dalton Dr,,Glassboro,NJ,08028,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com,GPS,39.71968,-75.11165,2025-12-09,322464,2025-12-10 00:00:31 UTC,,,,2023-12-09,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,10 Exchange Pl. Garage,10 Exchange Pl.,,Jersey City,NJ,07302,,855-223-5351,E,,Public,24 hours daily,A D M V,,,,,12,,,FLASH,https://www.flashparking.com/products/diversify-parking-revenue/ev-charging-as-a-revenue-stream/,GPS,40.716621506474944,-74.03390856845364,2025-12-10,322819,2025-12-10 04:45:20 UTC,,,,2023-12-15,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WATER STREET WSL #3,121 Water St,,Newton,NJ,07860,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.064905,-74.746616,2025-12-10,322952,2025-12-10 02:54:48 UTC,,,,2023-12-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WATER STREET WSL #4,121 Water St,,Newton,NJ,07860,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.064837,-74.746766,2025-12-10,322953,2025-12-10 02:54:49 UTC,,,,2023-12-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AAF AAF POINT L2 #2,3306 Bridge Ave,Along Bridge Ave. Middle Station,Point Pleasant,NJ,08742,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.080849,-74.088529,2025-12-10,323048,2025-12-10 02:51:09 UTC,,,,2023-12-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,NBPA LIBERTY L2 (2),600 Liberty Avenue,,North Bergen,NJ,07047,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.759991,-74.050012,2025-12-10,323054,2025-12-10 02:54:25 UTC,,,,2023-12-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TOTOWA701 BLOOMBERG2,701-703 Union Blvd,Building B,Totowa,NJ,07512,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.891468,-74.23028,2025-12-10,323067,2025-12-10 02:55:52 UTC,,,,2023-12-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TOTOWA701 BLOOMBERG1,701-703 Union Blvd,Building B,Totowa,NJ,07512,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.891579,-74.230272,2025-12-10,323068,2025-12-10 02:55:52 UTC,,,,2023-12-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TOWN OF NEWTON NEWTON DC2,36 Trinity St,In corner of parking lot,Newton,NJ,07860,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,41.057784,-74.750533,2025-12-10,323071,2025-12-10 02:56:10 UTC,,,,2023-12-20,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TOWN OF NEWTON NEWTON DC1,36 Trinity St,In corner of parking lot,Newton,NJ,07860,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,41.057818,-74.750576,2025-12-10,323072,2025-12-10 02:56:10 UTC,,,,2023-12-20,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,NBPA LIBERTY L2 (1),600 Liberty Avenue,Located on left side of lot,North Bergen,NJ,07047,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.760003,-74.050057,2025-12-10,323139,2025-12-10 02:54:25 UTC,,,,2023-12-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ESSEX COUNTY ZOO DC 2 SECOND,560 Northfield Avenue SECOND DECK,"TBZ Parking Deck #2, Ground level to the right",West Orange,NJ,07052,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,40.768276,-74.281535,2025-12-10,323149,2025-12-10 02:56:14 UTC,,,,2023-12-21,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AAF AAF POINT L2 #1,3306 Bridge Ave,Along Bridge Ave. Left Station,Point Pleasant,NJ,08742,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.080906,-74.08857,2025-12-10,323305,2025-12-10 02:52:26 UTC,,,,2023-12-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AAF AAF POINT L2 #3,3306 Bridge Ave,Along Bridge Ave. Right Station,Point Pleasant,NJ,08742,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.080806,-74.088498,2025-12-10,323306,2025-12-10 02:52:26 UTC,,,,2023-12-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Hoboken NJ 1270 Adams Street,471 12th Street,,Hoboken,NJ,07030,,855-900-7584,E,,Public,Mon: 12:00am-11:59pm; Tue: 12:00am-11:59pm; Wed: 12:00am-11:59pm; Thu: 12:00am-11:59pm; Fri: 12:00am-11:59pm; Sat: 12:00am-11:59pm; Sun: 12:00am-11:59pm,,,,,,1,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,40.7529,-74.033009,2025-12-10,323516,2025-12-10 04:16:54 UTC,,,,2023-12-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Union City - 36th Street Garage,3715 palisade ave,,Union City,NJ,07087,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://www.flo.com,GPS,40.7738743,-74.0283334,2025-12-10,323615,2025-12-10 04:57:02 UTC,,,,2023-12-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Lotano Speedy & Sons,1415 Hooper Avenue,,Toms River,NJ,08753,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,39.99253946393471,-74.17328954232919,2025-12-10,323792,2025-12-10 00:48:07 UTC,,,,2024-01-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Hoboken NJ 471 12th St Northwest Resiliency Park,471 12th Street,,Hoboken,NJ,07030,,855-900-7584,E,,Public,Mon: 12:00am-11:59pm; Tue: 12:00am-11:59pm; Wed: 12:00am-11:59pm; Thu: 12:00am-11:59pm; Fri: 12:00am-11:59pm; Sat: 12:00am-11:59pm; Sun: 12:00am-11:59pm,,,,,,1,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,40.752042,-74.033519,2025-12-10,323990,2025-12-10 04:16:54 UTC,,,,2024-01-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Dunkin,222 Madison Ave,,Morristown,NJ,07960,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://www.flo.com,GPS,40.7861416,-74.4533001,2025-12-10,324325,2025-12-10 04:57:02 UTC,,,,2024-01-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WW SINCLAIR WW SINCLAIR 2,308 W Taylor Ave,Rear Parking Lot,Wildwood,NJ,08260,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,38.986461,-74.82663,2025-12-10,324406,2025-12-10 02:57:37 UTC,,,,2024-01-09,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WW SINCLAIR WW SINCLAIR 1,308 W Taylor Ave,Rear Parking Lot,Wildwood,NJ,08260,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,38.986507,-74.826581,2025-12-10,324407,2025-12-10 02:57:38 UTC,,,,2024-01-09,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TALL OAKS FARM BREWERY,450 Colts Neck Rd,Customer Parking Lot,Farmingdale,NJ,07727,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.228107,-74.171867,2025-12-10,324954,2025-12-10 02:54:26 UTC,,,,2024-01-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Isles - Mill One,1 North Johnston Avenue,,Hamilton,NJ,08609,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://www.flo.com,GPS,40.2330561,-74.7341339,2025-12-10,325023,2025-12-10 04:57:03 UTC,,,,2024-01-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Garden Homes - Millbrook Village North,Sunrise Drive,,Edison,NJ,08817,,855-885-9571,E,,Public,24 hours daily,,,,,,4,,,OpConnect,https://opconnect-ev.com,GPS,40.50571,-74.37213,2025-12-10,325086,2025-12-10 04:29:57 UTC,,,,2024-01-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,EDGE APTS CHARGER 2,170 Avenue F,Spot 95 &98,Bayonne,NJ,07002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.662281,-74.112756,2025-12-10,325273,2025-12-10 02:07:20 UTC,,,,2024-01-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,EASTMAN MGT3 TOWER 1,83 Hanover Road,to the left side of the main entrance,Florham Park,NJ,07932,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.796129,-74.375618,2025-12-10,325320,2025-12-10 02:57:54 UTC,,,,2024-01-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,EASTMAN MGT3 TOWER 2,83 Hanover Road,to the left side of the main entrance,Florham Park,NJ,07932,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.796184,-74.375645,2025-12-10,325321,2025-12-10 02:57:55 UTC,,,,2024-01-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Joyce Honda - Used Car Lot,3166 New Jersey 10,,Denville,NJ,07834,,888-998-2546,E,,Public,Mon: 8:00am-9:00pm; Tue: 8:00am-9:00pm; Wed: 8:00am-9:00pm; Thu: 8:00am-9:00pm; Fri: 8:00am-9:00pm; Sat: 8:00am-6:00pm; Sun: 8:00am-4:00pm,,,,,,,2,,Blink Network,https://blinkcharging.com,GPS,40.87294632433768,-74.52235229760517,2025-12-10,325361,2025-12-10 00:32:05 UTC,,,,2024-01-12,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Taubman The Mall at Short Hills (Short Hills, NJ)",1200 Morris Turnpike,,Short Hills,NJ,07078,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com,GPS,40.7381,-74.36379,2025-12-10,325510,2025-12-10 04:22:28 UTC,,,,2024-01-17,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SWTCH Energy Inc.,78 John Miller Way,,Kearny,NJ,07032,,844-798-2438,E,,Public,24 hours daily,A D Debit M V,,,,,6,,,SWTCH,https://swtchenergy.com,GPS,40.7243,-74.1095,2024-02-12,325953,2025-02-12 00:16:32 UTC,P,,,2024-01-08,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SWTCH Energy Inc.,355 US 46,,Little-Falls,NJ,07424,,844-798-2438,T,2024-04-01,TEMPORARILY UNAVAILABLE (Public),24 hours daily,A D Debit M V,,,,,6,,,SWTCH,https://swtchenergy.com,GPS,40.8724,-74.1942,2024-02-12,326001,2025-02-12 00:16:32 UTC,P,,,2023-12-09,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,FUEL_RESELLER,,,,,,,$0.6/kWh,,,,,,,,,,false,,,,,,,,,false,
ELEC,Precision Acura of Princeton,3001 U.S. 1,,Lawrence Township,NJ,08648,,888-998-2546,E,,Public,Mon: 7:00am-7:00pm; Tue: 7:00am-7:00pm; Wed: 7:00am-7:00pm; Thu: 7:00am-7:00pm; Fri: 7:00am-7:00pm; Sat: 8:00am-5:00pm; Sun: 12:00am-12:00am,,,,,,1,3,,Blink Network,https://blinkcharging.com,GPS,40.2769922148754,-74.70515327480823,2025-12-10,326191,2025-12-10 00:20:16 UTC,,,,2024-01-18,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MONROE CROSSING MONROE CROSSING,200 Joan Warren Way,Starbucks,Monroe Township,NJ,08831,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.268842,-74.47662,2025-12-10,326299,2025-12-10 02:53:23 UTC,,,,2024-01-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,LESTER GLENN HY LG HYUNDAI SVC1,386 New Jersey 37,SERVICE PARKING LOT,Toms River,NJ,08753,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,39.958573,-74.170085,2025-12-10,326470,2025-12-10 02:58:40 UTC,,,,2024-01-24,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,LESTER GLENN HY LG HYUNDAI SVC2,386 New Jersey 37,SERVICE PARKING LOT,Toms River,NJ,08753,,888-758-4389,T,2025-11-25,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,39.958686,-74.170122,2025-12-10,326478,2025-12-10 02:58:42 UTC,,,,2024-01-24,,,,,CHADEMO J1772COMBO,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,NJ REALTORS NJR TRENTON,10 Hamilton Ave,"Hamilton Ave and Broad Street, read of NJ Relators Building",Trenton,NJ,08611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.213297,-74.758802,2025-12-10,326569,2025-12-10 02:58:34 UTC,,,,2024-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HUDSON TOYOTA IN SHOP N SIDE,617 NJ-440,,Jersey City,NJ,07305,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.717912,-74.096051,2025-12-10,326906,2025-12-10 02:21:29 UTC,,,,2024-01-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HUDSON TOYOTA OUTSIDE N SIDE,617 NJ-440,,Jersey City,NJ,07305,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.717967,-74.09598,2025-12-10,326907,2025-12-10 02:24:58 UTC,,,,2024-01-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Honda of Mahwah Service,99 Franklin Turnpike,,Mahwah,NJ,07430,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,https://blinkcharging.com,GPS,41.100495,-74.146356,2025-12-10,326939,2025-12-10 00:34:13 UTC,,,,2023-11-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Honda of Mahwah Sales,345 New Jersey 17,,Mahwah,NJ,07430,,888-998-2546,E,,Public,24 hours daily,,,,,,3,2,,Blink Network,https://blinkcharging.com,GPS,41.086128,-74.151277,2025-12-10,326943,2025-12-10 00:44:53 UTC,,,,2023-10-11,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MICKEYS EV MICKEY'S,327 E Main St,,Tuckerton,NJ,08087,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.60548,-74.331804,2025-12-10,326993,2025-12-10 02:58:48 UTC,,,,2024-01-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,LIBERTY HYUNDAI LIBERTY FAST 1,305 New Jersey 17,,Mahwah,NJ,07430,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,41.0887,-74.152412,2025-12-10,327089,2025-12-10 02:58:13 UTC,,,,2024-01-31,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ESSEX COUNTY 320 UNIVERSITY,320 University Avenue Parking Lot basement,Restricted lot. Located on level P-4.,Newark,NJ,07102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.735974,-74.176574,2025-12-10,327117,2025-12-10 02:59:32 UTC,,,,2024-01-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,DAYTONSHOP LOT 1,2291 U.S. 130,,South Brunswick Township,NJ,08810,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,40.376382,-74.502296,2025-12-10,327220,2025-12-10 02:59:44 UTC,,,,2024-02-01,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Panther Valley Mall - Tesla Supercharger,517 PV Mall,,Allamuchy,NJ,07820,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,40.904697,-74.822845,2024-07-01,327429,2025-02-12 00:16:32 UTC,P,,,2024-02-01,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,LIBERTY HYUNDAI FAST 2,305 New Jersey 17,The station is in the right side of the building,Mahwah,NJ,07430,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,41.088705,-74.152451,2025-12-10,327551,2025-12-10 02:58:13 UTC,,,,2024-02-06,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,661 WASHINGTON CITY HALL PS2,661 Washington Street,In parking lot behind new firehouse,Cape May,NJ,08204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.934682,-74.920384,2025-12-10,327718,2025-12-10 03:00:18 UTC,,,,2024-02-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,661 WASHINGTON WELCOMECNTR DC1,611 Lafayette Street,Don't forget to pay for parking in season.,Cape May,NJ,08204,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,38.935011,-74.922172,2025-12-10,327720,2025-12-10 03:00:18 UTC,,,,2024-02-07,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,661 WASHINGTON WELCOMECNTR PS2,611 Lafayette Street,Welcome Center parking lot. Don't forget to pay for parking in season.,Cape May,NJ,08204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.935087,-74.922299,2025-12-10,327721,2025-12-10 03:00:18 UTC,,,,2024-02-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,661 WASHINGTON WELCOME DC2,611 Lafayette Street,In Welcome Center parking lot. Don't forget to pay for parking in season.,Cape May,NJ,08204,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,38.935083,-74.922251,2025-12-10,327722,2025-12-10 03:00:19 UTC,,,,2024-02-07,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,661 WASHINGTON WELCOMECNTR PS1,611 Lafayette Street,Welcome Center parking lot. Don't forget to pay for parking in season.,Cape May,NJ,08204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.935188,-74.922342,2025-12-10,327723,2025-12-10 03:00:19 UTC,,,,2024-02-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
